Reference_name,C4_inst,X_origin,Y_origin,Orientation,Port_name,Net_name
C4BUMP,db_0,114,114,R0,,
C4BUMP,db_1,232,114,R0,,
C4BUMP,db_2,350,114,R0,,
C4BUMP,db_3,468,114,R0,,
C4BUMP,db_4,586,114,R0,,
C4BUMP,db_5,704,114,R0,,
C4BUMP,db_6,822,114,R0,,
C4BUMP,db_7,940,114,R0,,
C4BUMP,db_8,1058,114,R0,,
C4BUMP,db_9,1176,114,R0,,
C4BUMP,db_10,1294,114,R0,,
C4BUMP,db_11,1412,114,R0,,
C4BUMP,db_12,1530,114,R0,,
C4BUMP,db_13,1648,114,R0,,
C4BUMP,db_14,1766,114,R0,,
C4BUMP,db_15,1884,114,R0,,
C4BUMP,db_16,2002,114,R0,,
C4BUMP,db_17,2120,114,R0,,
C4BUMP,db_18,2238,114,R0,,
C4BUMP,db_19,114,232,R0,,
C4BUMP,db_20,232,232,R0,,
C4BUMP,db_21,350,232,R0,,
C4BUMP,db_22,468,232,R0,,
C4BUMP,db_23,586,232,R0,,
C4BUMP,db_24,704,232,R0,,
C4BUMP,db_25,822,232,R0,,
C4BUMP,db_26,940,232,R0,,
C4BUMP,db_27,1058,232,R0,,
C4BUMP,db_28,1176,232,R0,,
C4BUMP,db_29,1294,232,R0,,
C4BUMP,db_30,1412,232,R0,,
C4BUMP,db_31,1530,232,R0,,
C4BUMP,db_32,1648,232,R0,,
C4BUMP,db_33,1766,232,R0,,
C4BUMP,db_34,1884,232,R0,,
C4BUMP,db_35,2002,232,R0,,
C4BUMP,db_36,2120,232,R0,,
C4BUMP,db_37,2238,232,R0,,
C4BUMP,db_38,114,350,R0,,
C4BUMP,db_39,232,350,R0,,
C4BUMP,db_40,350,350,R0,,
C4BUMP,db_41,468,350,R0,,
C4BUMP,db_42,586,350,R0,,
C4BUMP,db_43,704,350,R0,,
C4BUMP,db_44,822,350,R0,,
C4BUMP,db_45,940,350,R0,,
C4BUMP,db_46,1058,350,R0,,
C4BUMP,db_47,1176,350,R0,,
C4BUMP,db_48,1294,350,R0,,
C4BUMP,db_49,1412,350,R0,,
C4BUMP,db_50,1530,350,R0,,
C4BUMP,db_51,1648,350,R0,,
C4BUMP,db_52,1766,350,R0,,
C4BUMP,db_53,1884,350,R0,,
C4BUMP,db_54,2002,350,R0,,
C4BUMP,db_55,2120,350,R0,,
C4BUMP,db_56,2238,350,R0,,
C4BUMP,db_57,114,468,R0,,
C4BUMP,db_58,232,468,R0,,
C4BUMP,db_59,350,468,R0,,
C4BUMP,db_60,468,468,R0,,
C4BUMP,db_61,586,468,R0,,
C4BUMP,db_62,704,468,R0,,
C4BUMP,db_63,822,468,R0,,
C4BUMP,db_64,940,468,R0,,
C4BUMP,db_65,1058,468,R0,,
C4BUMP,db_66,1176,468,R0,,
C4BUMP,db_67,1294,468,R0,,
C4BUMP,db_68,1412,468,R0,,
C4BUMP,db_69,1530,468,R0,,
C4BUMP,db_70,1648,468,R0,,
C4BUMP,db_71,1766,468,R0,,
C4BUMP,db_72,1884,468,R0,,
C4BUMP,db_73,2002,468,R0,,
C4BUMP,db_74,2120,468,R0,,
C4BUMP,db_75,2238,468,R0,,
C4BUMP,db_76,114,586,R0,,
C4BUMP,db_77,232,586,R0,,
C4BUMP,db_78,350,586,R0,,
C4BUMP,db_79,468,586,R0,,
C4BUMP,db_80,586,586,R0,,
C4BUMP,db_81,704,586,R0,,
C4BUMP,db_82,822,586,R0,,
C4BUMP,db_83,940,586,R0,,
C4BUMP,db_84,1058,586,R0,,
C4BUMP,db_85,1176,586,R0,,
C4BUMP,db_86,1294,586,R0,,
C4BUMP,db_87,1412,586,R0,,
C4BUMP,db_88,1530,586,R0,,
C4BUMP,db_89,1648,586,R0,,
C4BUMP,db_90,1766,586,R0,,
C4BUMP,db_91,1884,586,R0,,
C4BUMP,db_92,2002,586,R0,,
C4BUMP,db_93,2120,586,R0,,
C4BUMP,db_94,2238,586,R0,,
C4BUMP,db_95,114,704,R0,,
C4BUMP,db_96,232,704,R0,,
C4BUMP,db_97,350,704,R0,,
C4BUMP,db_98,468,704,R0,,
C4BUMP,db_99,586,704,R0,,
C4BUMP,vss_0,704,704,R0,vss_0,vss
C4BUMP,er_i2c_sda,822,704,R0,er_i2c_sda,er_i2c_sda
C4BUMP,er_i2c_scl,940,704,R0,er_i2c_scl,er_i2c_scl
C4BUMP,er_tap_rst,1058,704,R0,er_tap_rst,er_tap_rst
C4BUMP,er_tap_tck,1176,704,R0,er_tap_tck,er_tap_tck
C4BUMP,er_tap_tms,1294,704,R0,er_tap_tms,er_tap_tms
C4BUMP,er_tap_tdi,1412,704,R0,er_tap_tdi,er_tap_tdi
C4BUMP,er_tap_tdo,1530,704,R0,er_tap_tdo,er_tap_tdo
C4BUMP,vccio_0,1648,704,R0,vccio_0,vccio
C4BUMP,db_100,1766,704,R0,,
C4BUMP,db_101,1884,704,R0,,
C4BUMP,db_102,2002,704,R0,,
C4BUMP,db_103,2120,704,R0,,
C4BUMP,db_104,2238,704,R0,,
C4BUMP,db_105,114,822,R0,,
C4BUMP,db_106,232,822,R0,,
C4BUMP,db_107,350,822,R0,,
C4BUMP,db_108,468,822,R0,,
C4BUMP,db_109,586,822,R0,,
C4BUMP,vccio_1,704,822,R0,vccio_1,vccio
C4BUMP,vss_1,822,822,R0,vss_1,vss
C4BUMP,vccio_2,940,822,R0,vccio_2,vccio
C4BUMP,vss_2,1058,822,R0,vss_2,vss
C4BUMP,vccio_3,1176,822,R0,vccio_3,vccio
C4BUMP,vss_3,1294,822,R0,vss_3,vss
C4BUMP,vccio_4,1412,822,R0,vccio_4,vccio
C4BUMP,vss_4,1530,822,R0,vss_4,vss
C4BUMP,vccio_5,1648,822,R0,vccio_5,vccio
C4BUMP,db_110,1766,822,R0,,
C4BUMP,db_111,1884,822,R0,,
C4BUMP,db_112,2002,822,R0,,
C4BUMP,db_113,2120,822,R0,,
C4BUMP,db_114,2238,822,R0,,
C4BUMP,db_115,114,940,R0,,
C4BUMP,db_116,232,940,R0,,
C4BUMP,db_117,350,940,R0,,
C4BUMP,db_118,468,940,R0,,
C4BUMP,db_119,586,940,R0,,
C4BUMP,vss_5,704,940,R0,vss_5,vss
C4BUMP,vccio_6,822,940,R0,vccio_6,vccio
C4BUMP,vss_6,940,940,R0,vss_6,vss
C4BUMP,vccio_7,1058,940,R0,vccio_7,vccio
C4BUMP,vss_7,1176,940,R0,vss_7,vss
C4BUMP,vccio_8,1294,940,R0,vccio_8,vccio
C4BUMP,vss_8,1412,940,R0,vss_8,vss
C4BUMP,vccio_9,1530,940,R0,vccio_9,vccio
C4BUMP,vss_9,1648,940,R0,vss_9,vss
C4BUMP,db_120,1766,940,R0,,
C4BUMP,db_121,1884,940,R0,,
C4BUMP,db_122,2002,940,R0,,
C4BUMP,db_123,2120,940,R0,,
C4BUMP,db_124,2238,940,R0,,
C4BUMP,db_125,114,1058,R0,,
C4BUMP,db_126,232,1058,R0,,
C4BUMP,db_127,350,1058,R0,,
C4BUMP,db_128,468,1058,R0,,
C4BUMP,db_129,586,1058,R0,,
C4BUMP,vccio_10,704,1058,R0,vccio_10,vccio
C4BUMP,vss_10,822,1058,R0,vss_10,vss
C4BUMP,vccio_11,940,1058,R0,vccio_11,vccio
C4BUMP,vss_11,1058,1058,R0,vss_11,vss
C4BUMP,vccio_12,1176,1058,R0,vccio_12,vccio
C4BUMP,vss_12,1294,1058,R0,vss_12,vss
C4BUMP,vccio_13,1412,1058,R0,vccio_13,vccio
C4BUMP,vss_13,1530,1058,R0,vss_13,vss
C4BUMP,er_gpio[0],1648,1058,R0,er_gpio[0],er_gpio[0]
C4BUMP,db_130,1766,1058,R0,,
C4BUMP,db_131,1884,1058,R0,,
C4BUMP,db_132,2002,1058,R0,,
C4BUMP,db_133,2120,1058,R0,,
C4BUMP,db_134,2238,1058,R0,,
C4BUMP,db_135,114,1176,R0,,
C4BUMP,db_136,232,1176,R0,,
C4BUMP,db_137,350,1176,R0,,
C4BUMP,db_138,468,1176,R0,,
C4BUMP,db_139,586,1176,R0,,
C4BUMP,vss_14,704,1176,R0,vss_14,vss
C4BUMP,vccio_14,822,1176,R0,vccio_14,vccio
C4BUMP,vss_15,940,1176,R0,vss_15,vss
C4BUMP,vccio_15,1058,1176,R0,vccio_15,vccio
C4BUMP,vss_16,1176,1176,R0,vss_16,vss
C4BUMP,vccio_16,1294,1176,R0,vccio_16,vccio
C4BUMP,vss_17,1412,1176,R0,vss_17,vss
C4BUMP,vccio_17,1530,1176,R0,vccio_17,vccio
C4BUMP,er_gpio[1],1648,1176,R0,er_gpio[1],er_gpio[1]
C4BUMP,db_140,1766,1176,R0,,
C4BUMP,db_141,1884,1176,R0,,
C4BUMP,db_142,2002,1176,R0,,
C4BUMP,db_143,2120,1176,R0,,
C4BUMP,db_144,2238,1176,R0,,
C4BUMP,db_145,114,1294,R0,,
C4BUMP,db_146,232,1294,R0,,
C4BUMP,db_147,350,1294,R0,,
C4BUMP,db_148,468,1294,R0,,
C4BUMP,db_149,586,1294,R0,,
C4BUMP,vccio_18,704,1294,R0,vccio_18,vccio
C4BUMP,vss_18,822,1294,R0,vss_18,vss
C4BUMP,vccio_19,940,1294,R0,vccio_19,vccio
C4BUMP,vss_19,1058,1294,R0,vss_19,vss
C4BUMP,vccio_20,1176,1294,R0,vccio_20,vccio
C4BUMP,vss_20,1294,1294,R0,vss_20,vss
C4BUMP,vccio_21,1412,1294,R0,vccio_21,vccio
C4BUMP,vss_21,1530,1294,R0,vss_21,vss
C4BUMP,er_gpio[3],1648,1294,R0,er_gpio[3],er_gpio[3]
C4BUMP,db_150,1766,1294,R0,,
C4BUMP,db_151,1884,1294,R0,,
C4BUMP,db_152,2002,1294,R0,,
C4BUMP,db_153,2120,1294,R0,,
C4BUMP,db_154,2238,1294,R0,,
C4BUMP,db_155,114,1412,R0,,
C4BUMP,db_156,232,1412,R0,,
C4BUMP,db_157,350,1412,R0,,
C4BUMP,db_158,468,1412,R0,,
C4BUMP,db_159,586,1412,R0,,
C4BUMP,vccio_22,704,1412,R0,vccio_22,vccio
C4BUMP,vss_22,822,1412,R0,vss_22,vss
C4BUMP,vccio_23,940,1412,R0,vccio_23,vccio
C4BUMP,vccio_24,1058,1412,R0,vccio_24,vccio
C4BUMP,vccio_25,1176,1412,R0,vccio_25,vccio
C4BUMP,vss_23,1294,1412,R0,vss_23,vss
C4BUMP,vccio_26,1412,1412,R0,vccio_26,vccio
C4BUMP,vss_24,1530,1412,R0,vss_24,vss
C4BUMP,vss_25,1648,1412,R0,vss_25,vss
C4BUMP,db_160,1766,1412,R0,,
C4BUMP,db_161,1884,1412,R0,,
C4BUMP,db_162,2002,1412,R0,,
C4BUMP,db_163,2120,1412,R0,,
C4BUMP,db_164,2238,1412,R0,,
C4BUMP,db_165,114,1530,R0,,
C4BUMP,db_166,232,1530,R0,,
C4BUMP,db_167,350,1530,R0,,
C4BUMP,db_168,468,1530,R0,,
C4BUMP,db_169,586,1530,R0,,
C4BUMP,vss_26,704,1530,R0,vss_26,vss
C4BUMP,vccio_27,822,1530,R0,vccio_27,vccio
C4BUMP,vss_27,940,1530,R0,vss_27,vss
C4BUMP,vccio_28,1058,1530,R0,vccio_28,vccio
C4BUMP,vss_28,1176,1530,R0,vss_28,vss
C4BUMP,vccio_29,1294,1530,R0,vccio_29,vccio
C4BUMP,vss_29,1412,1530,R0,vss_29,vss
C4BUMP,vccio_30,1530,1530,R0,vccio_30,vccio
C4BUMP,er_gpio[2],1648,1530,R0,er_gpio[2],er_gpio[2]
C4BUMP,db_170,1766,1530,R0,,
C4BUMP,db_171,1884,1530,R0,,
C4BUMP,db_172,2002,1530,R0,,
C4BUMP,db_173,2120,1530,R0,,
C4BUMP,db_174,2238,1530,R0,,
C4BUMP,db_175,114,1648,R0,,
C4BUMP,db_176,232,1648,R0,,
C4BUMP,db_177,350,1648,R0,,
C4BUMP,db_178,468,1648,R0,,
C4BUMP,db_179,586,1648,R0,,
C4BUMP,vccio_31,704,1648,R0,vccio_31,vccio
C4BUMP,vss_30,822,1648,R0,vss_30,vss
C4BUMP,vccio_32,940,1648,R0,vccio_32,vccio
C4BUMP,vss_31,1058,1648,R0,vss_31,vss
C4BUMP,vccio_33,1176,1648,R0,vccio_33,vccio
C4BUMP,vss_32,1294,1648,R0,vss_32,vss
C4BUMP,vccio_34,1412,1648,R0,vccio_34,vccio
C4BUMP,vss_33,1530,1648,R0,vss_33,vss
C4BUMP,er_gpio[4],1648,1648,R0,er_gpio[4],er_gpio[4]
C4BUMP,db_180,1766,1648,R0,,
C4BUMP,db_181,1884,1648,R0,,
C4BUMP,db_182,2002,1648,R0,,
C4BUMP,db_183,2120,1648,R0,,
C4BUMP,db_184,2238,1648,R0,,
C4BUMP,db_185,114,1766,R0,,
C4BUMP,db_186,232,1766,R0,,
C4BUMP,db_187,350,1766,R0,,
C4BUMP,db_188,468,1766,R0,,
C4BUMP,db_189,586,1766,R0,,
C4BUMP,vss_34,704,1766,R0,vss_34,vss
C4BUMP,vccio_35,822,1766,R0,vccio_35,vccio
C4BUMP,vss_35,940,1766,R0,vss_35,vss
C4BUMP,vccio_36,1058,1766,R0,vccio_36,vccio
C4BUMP,vss_36,1176,1766,R0,vss_36,vss
C4BUMP,vccio_37,1294,1766,R0,vccio_37,vccio
C4BUMP,vss_37,1412,1766,R0,vss_37,vss
C4BUMP,vccio_38,1530,1766,R0,vccio_38,vccio
C4BUMP,er_gpio[6],1648,1766,R0,er_gpio[6],er_gpio[6]
C4BUMP,db_190,1766,1766,R0,,
C4BUMP,db_191,1884,1766,R0,,
C4BUMP,db_192,2002,1766,R0,,
C4BUMP,db_193,2120,1766,R0,,
C4BUMP,db_194,2238,1766,R0,,
C4BUMP,db_195,114,1884,R0,,
C4BUMP,db_196,232,1884,R0,,
C4BUMP,db_197,350,1884,R0,,
C4BUMP,db_198,468,1884,R0,,
C4BUMP,db_199,586,1884,R0,,
C4BUMP,vss_38,704,1884,R0,vss_38,vss
C4BUMP,vss_39,822,1884,R0,vss_39,vss
C4BUMP,vccio_39,940,1884,R0,vccio_39,vccio
C4BUMP,vss_40,1058,1884,R0,vss_40,vss
C4BUMP,vccio_40,1176,1884,R0,vccio_40,vccio
C4BUMP,vss_41,1294,1884,R0,vss_41,vss
C4BUMP,vccio_41,1412,1884,R0,vccio_41,vccio
C4BUMP,vss_42,1530,1884,R0,vss_42,vss
C4BUMP,er_gpio[5],1648,1884,R0,er_gpio[5],er_gpio[5]
C4BUMP,db_200,1766,1884,R0,,
C4BUMP,db_201,1884,1884,R0,,
C4BUMP,db_202,2002,1884,R0,,
C4BUMP,db_203,2120,1884,R0,,
C4BUMP,db_204,2238,1884,R0,,
C4BUMP,db_205,114,2002,R0,,
C4BUMP,db_206,232,2002,R0,,
C4BUMP,db_207,350,2002,R0,,
C4BUMP,db_208,468,2002,R0,,
C4BUMP,db_209,586,2002,R0,,
C4BUMP,vss_43,704,2002,R0,vss_43,vss
C4BUMP,vss_44,822,2002,R0,vss_44,vss
C4BUMP,vss_45,940,2002,R0,vss_45,vss
C4BUMP,vccio_42,1058,2002,R0,vccio_42,vccio
C4BUMP,vss_46,1176,2002,R0,vss_46,vss
C4BUMP,vccio_43,1294,2002,R0,vccio_43,vccio
C4BUMP,vss_47,1412,2002,R0,vss_47,vss
C4BUMP,vccfwdio_0,1530,2002,R0,vccfwdio_0,vccfwdio
C4BUMP,er_gpio[7],1648,2002,R0,er_gpio[7],er_gpio[7]
C4BUMP,db_210,1766,2002,R0,,
C4BUMP,db_211,1884,2002,R0,,
C4BUMP,db_212,2002,2002,R0,,
C4BUMP,db_213,2120,2002,R0,,
C4BUMP,db_214,2238,2002,R0,,
C4BUMP,db_215,114,2120,R0,,
C4BUMP,db_216,232,2120,R0,,
C4BUMP,db_217,350,2120,R0,,
C4BUMP,db_218,468,2120,R0,,
C4BUMP,db_219,586,2120,R0,,
C4BUMP,vss_48,704,2120,R0,vss_48,vss
C4BUMP,vss_49,822,2120,R0,vss_49,vss
C4BUMP,vccio_44,940,2120,R0,vccio_44,vccio
C4BUMP,vss_50,1058,2120,R0,vss_50,vss
C4BUMP,vccio_45,1176,2120,R0,vccio_45,vccio
C4BUMP,vss_51,1294,2120,R0,vss_51,vss
C4BUMP,vccio_46,1412,2120,R0,vccio_46,vccio
C4BUMP,vss_52,1530,2120,R0,vss_52,vss
C4BUMP,vss_53,1648,2120,R0,vss_53,vss
C4BUMP,db_220,1766,2120,R0,,
C4BUMP,db_221,1884,2120,R0,,
C4BUMP,db_222,2002,2120,R0,,
C4BUMP,db_223,2120,2120,R0,,
C4BUMP,db_224,2238,2120,R0,,
C4BUMP,db_225,114,2238,R0,,
C4BUMP,db_226,232,2238,R0,,
C4BUMP,db_227,350,2238,R0,,
C4BUMP,db_228,468,2238,R0,,
C4BUMP,db_229,586,2238,R0,,
C4BUMP,vss_54,704,2238,R0,vss_54,vss
C4BUMP,vccio_47,822,2238,R0,vccio_47,vccio
C4BUMP,vss_55,940,2238,R0,vss_55,vss
C4BUMP,vccio_48,1058,2238,R0,vccio_48,vccio
C4BUMP,vss_56,1176,2238,R0,vss_56,vss
C4BUMP,vccio_49,1294,2238,R0,vccio_49,vccio
C4BUMP,vss_57,1412,2238,R0,vss_57,vss
C4BUMP,vccio_50,1530,2238,R0,vccio_50,vccio
C4BUMP,vccio_51,1648,2238,R0,vccio_51,vccio
C4BUMP,db_230,1766,2238,R0,,
C4BUMP,db_231,1884,2238,R0,,
C4BUMP,db_232,2002,2238,R0,,
C4BUMP,db_233,2120,2238,R0,,
C4BUMP,db_234,2238,2238,R0,,
C4BUMP,db_235,114,2356,R0,,
C4BUMP,db_236,232,2356,R0,,
C4BUMP,db_237,350,2356,R0,,
C4BUMP,db_238,468,2356,R0,,
C4BUMP,db_239,586,2356,R0,,
C4BUMP,vss_58,704,2356,R0,vss_58,vss
C4BUMP,vss_59,822,2356,R0,vss_59,vss
C4BUMP,vccio_52,940,2356,R0,vccio_52,vccio
C4BUMP,vss_60,1058,2356,R0,vss_60,vss
C4BUMP,vccio_53,1176,2356,R0,vccio_53,vccio
C4BUMP,vss_61,1294,2356,R0,vss_61,vss
C4BUMP,vccio_54,1412,2356,R0,vccio_54,vccio
C4BUMP,vss_62,1530,2356,R0,vss_62,vss
C4BUMP,ve_gpio[0],1648,2356,R0,ve_gpio[0],ve_gpio[0]
C4BUMP,db_240,1766,2356,R0,,
C4BUMP,db_241,1884,2356,R0,,
C4BUMP,db_242,2002,2356,R0,,
C4BUMP,db_243,2120,2356,R0,,
C4BUMP,db_244,2238,2356,R0,,
C4BUMP,db_245,114,2474,R0,,
C4BUMP,db_246,232,2474,R0,,
C4BUMP,db_247,350,2474,R0,,
C4BUMP,db_248,468,2474,R0,,
C4BUMP,db_249,586,2474,R0,,
C4BUMP,vccio_55,704,2474,R0,vccio_55,vccio
C4BUMP,vccio_56,822,2474,R0,vccio_56,vccio
C4BUMP,vccio_57,940,2474,R0,vccio_57,vccio
C4BUMP,vccio_58,1058,2474,R0,vccio_58,vccio
C4BUMP,vccio_59,1176,2474,R0,vccio_59,vccio
C4BUMP,vccio_60,1294,2474,R0,vccio_60,vccio
C4BUMP,vccio_61,1412,2474,R0,vccio_61,vccio
C4BUMP,vccio_62,1530,2474,R0,vccio_62,vccio
C4BUMP,ve_gpio[1],1648,2474,R0,ve_gpio[1],ve_gpio[1]
C4BUMP,db_250,1766,2474,R0,,
C4BUMP,db_251,1884,2474,R0,,
C4BUMP,db_252,2002,2474,R0,,
C4BUMP,db_253,2120,2474,R0,,
C4BUMP,db_254,2238,2474,R0,,
C4BUMP,db_255,114,2592,R0,,
C4BUMP,db_256,232,2592,R0,,
C4BUMP,db_257,350,2592,R0,,
